30,39,66,57,43,63,85,82,36,21
7,66,83,89,57,78,79,10,24,96
84,50,25,27,26,4,20,61,30,39
47,52,79,10,54,22,45,88,55,72
72,41,59,94,73,55,52,27,84,5
34,8,1,96,56,47,44,31,23,17
16,12,6,66,5,87,40,73,63,83
6,4,58,81,75,96,52,22,39,19
97,67,7,81,3,42,22,43,68,94
57,88,65,54,63,40,3,94,51,48
23,35,46,29,24,84,76,67,37,88
54,23,13,11,14,80,47,4,64,39
37,44,2,54,64,1,12,87,29,5
63,21,94,9,77,97,11,10,50,25
35,69,24,11,60,28,41,64,66,56
32,89,19,71,22,46,61,45,36,80
56,30,74,69,54,86,80,18,1,28
4,54,1,95,16,93,91,13,42,98
49,95,80,7,19,25,3,65,85,26
94,16,2,73,79,3,23,29,78,36
39,92,60,95,18,87,71,94,59,14
98,9,69,18,35,26,32,2,47,33
67,68,51,0,75,94,46,66,19,86
74,86,38,92,87,79,91,66,49,90
51,72,13,97,95,1,31,90,60,32
98,75,10,76,74,36,93,83,34,25
33,36,42,12,11,30,72,59,58,86
35,91,85,38,10,43,41,3,60,39
71,51,4,95,36,6,15,58,24,66
41,33,31,50,15,77,24,14,58,27
39,26,31,97,46,19,64,24,87,66
4,64,70,13,20,7,57,86,62,14
18,93,2,37,58,26,54,69,15,32
24,14,68,67,57,86,95,15,61,81
46,17,5,99,50,87,36,26,35,83
38,73,90,54,3,18,67,91,9,29
13,28,78,44,34,11,89,86,31,9
47,73,81,9,51,23,1,11,36,68
22,63,47,89,60,13,10,52,57,74
59,40,32,81,15,95,61,85,75,50
62,16,57,23,53,81,44,56,31,21
33,34,35,70,93,27,5,13,53,82
92,93,48,68,31,22,21,39,58,75
93,48,20,53,71,92,10,13,58,14
16,1,7,89,52,14,60,35,33,51
76,0,48,89,69,67,43,20,7,42
12,16,70,67,4,92,74,80,34,84
30,31,39,42,80,56,27,63,41,54
37,91,12,9,14,23,7,59,71,3
15,51,99,78,70,23,41,50,84,66
94,96,44,42,89,59,63,27,87,92
49,61,25,38,86,1,39,16,0,79
22,52,62,16,44,78,55,96,50,4
39,38,89,42,99,1,50,17,15,21
70,10,71,54,25,24,64,99,50,32
67,74,79,14,84,43,34,0,41,35
98,2,3,28,95,12,32,44,47,88
73,34,32,97,35,37,87,70,33,28
92,13,3,61,49,73,1,83,29,8
17,92,59,27,74,99,88,25,67,9
75,92,46,38,24,12,96,84,40,76
97,0,37,13,57,43,10,45,74,11
83,15,49,62,58,4,3,98,72,47
97,73,86,42,81,15,61,80,82,84
73,59,72,34,51,13,35,63,54,71
42,52,11,86,72,70,56,68,65,26
84,19,8,20,65,33,31,14,25,7
57,9,18,44,60,55,59,29,52,71
22,66,96,63,32,51,57,62,54,82
85,2,61,47,63,95,49,38,19,89
22,66,73,16,30,32,3,44,54,20
96,76,30,46,78,24,21,90,25,83
50,7,20,38,72,14,53,60,63,91
54,40,6,61,64,77,32,2,30,9
46,9,70,74,41,69,31,3,90,85
23,87,24,19,25,4,1,33,57,83
20,38,65,42,99,25,66,34,57,82
74,4,30,44,5,46,63,67,26,47
79,4,47,42,72,24,37,6,13,3
23,18,93,85,64,65,19,80,47,44
35,77,90,48,50,4,7,22,39,53
99,21,49,71,36,85,82,1,19,59
60,62,94,52,69,10,65,45,11,37
41,90,53,45,39,25,82,76,0,91
48,22,6,88,41,66,25,89,23,77
84,52,8,33,85,64,16,9,12,13
17,99,76,53,98,15,35,48,12,78
63,0,3,93,70,24,85,36,2,74
1,33,27,9,25,6,5,8,63,71
65,89,31,87,96,66,62,21,4,48
39,26,94,90,87,71,92,44,79,85
10,73,22,99,76,11,21,19,85,62
36,7,79,35,50,13,65,95,99,34
47,76,16,5,80,21,18,50,32,98
34,6,75,67,19,35,63,46,12,28
83,88,47,57,27,72,52,82,22,5
99,49,91,96,86,7,39,14,52,33
94,7,95,46,83,82,42,34,35,92
33,74,39,47,1,23,91,84,19,58
22,86,25,37,61,98,96,76,10,54
